retention_rule_id,project_id,source_dataset_name,table_name,is_active,execution_frequency,execution_day_of_week,execution_day_of_month,execution_schedule,retention_type,retention_column,retention_value,retention_unit,column_data_type,boundary_mode,source_execution_where_clause,bq_execution_where_clause,end_column,operation_column,delete_operation_value,source_time_column,retention_comment,created_dttm,updated_dttm,created_by,updated_by,bq_dataset_name
TD_AP_DM01_SFA_CNTL_HW_BANK_ASGN_00906,o2czed1,AP_DM01,SFA_CNTL_HW_BANK_ASGN,true,D,,,,CUSTOM_SQL,,,,,CUSTOM,end_dttm <  CAST((CAST(CAST('%this.run_dttm%' AS TIMESTAMP(0)) AS DATE) - INTERVAL '183' DAY) AS TIMESTAMP(0)),end_dttm <  CAST((CAST(CAST('%this.run_dttm%' AS TIMESTAMP(0)) AS DATE) - INTERVAL '183' DAY) AS TIMESTAMP(0)),,,,,Pozadavek BIDEV-7837,2026-07-14 10:42:19.523432 UTC,2026-07-14 10:42:19.523432 UTC,migration_ep_opr_man_table_retention_csv,migration_ep_opr_man_table_retention_csv,
TD_AP_DM01_SFA_CNTL_HW_BANK_SERV_EOP_00237,o2czed1,AP_DM01,SFA_CNTL_HW_BANK_SERV_EOP,true,D,,,,CUSTOM_SQL,,,,,CUSTOM,end_dttm <  CAST((CAST(CAST('%this.run_dttm%' AS TIMESTAMP(0)) AS DATE) - INTERVAL '183' DAY) AS TIMESTAMP(0)),end_dttm <  CAST((CAST(CAST('%this.run_dttm%' AS TIMESTAMP(0)) AS DATE) - INTERVAL '183' DAY) AS TIMESTAMP(0)),,,,,Pozadavek BIDEV-7837,2026-07-14 10:42:19.523432 UTC,2026-07-14 10:42:19.523432 UTC,migration_ep_opr_man_table_retention_csv,migration_ep_opr_man_table_retention_csv,
TD_AP_DM01_SFA_CNTL_HW_BANK_SERV_USG_00633,o2czed1,AP_DM01,SFA_CNTL_HW_BANK_SERV_USG,true,D,,,,CUSTOM_SQL,,,,,CUSTOM,end_dttm <  CAST((CAST(CAST('%this.run_dttm%' AS TIMESTAMP(0)) AS DATE) - INTERVAL '183' DAY) AS TIMESTAMP(0)),end_dttm <  CAST((CAST(CAST('%this.run_dttm%' AS TIMESTAMP(0)) AS DATE) - INTERVAL '183' DAY) AS TIMESTAMP(0)),,,,,Pozadavek BIDEV-7837,2026-07-14 10:42:19.523432 UTC,2026-07-14 10:42:19.523432 UTC,migration_ep_opr_man_table_retention_csv,migration_ep_opr_man_table_retention_csv,
TD_AP_DM01_SFA_CNTL_HW_BANK_STATE_00300,o2czed1,AP_DM01,SFA_CNTL_HW_BANK_STATE,true,D,,,,CUSTOM_SQL,,,,,CUSTOM,end_dttm <  CAST((CAST(CAST('%this.run_dttm%' AS TIMESTAMP(0)) AS DATE) - INTERVAL '183' DAY) AS TIMESTAMP(0)),end_dttm <  CAST((CAST(CAST('%this.run_dttm%' AS TIMESTAMP(0)) AS DATE) - INTERVAL '183' DAY) AS TIMESTAMP(0)),,,,,Pozadavek BIDEV-7837,2026-07-14 10:42:19.523432 UTC,2026-07-14 10:42:19.523432 UTC,migration_ep_opr_man_table_retention_csv,migration_ep_opr_man_table_retention_csv,
TD_AP_DM01_CCR_ASSET_VT_00302,o2czed1,AP_DM01,CCR_ASSET_VT,true,D,,,,CUSTOM_SQL,,,,,CUSTOM,end_dttm < CURRENT_DATE()-INTERVAL '7' day,end_dttm < DATE(@retention_reference_dttm)()-INTERVAL '7' day,,,,,Pozadavek BIDEV-4825,2026-07-14 10:42:19.523432 UTC,2026-07-14 10:47:57.623969 UTC,migration_ep_opr_man_table_retention_csv,bulk_custom_update_current_date,
TD_AP_STG_PCRF_POP_MOB_FUP_EVENT_00186,o2czed1,AP_STG,PCRF_POP_MOB_FUP_EVENT,true,M,,,,COLUMN_AGE,extract_dttm,10,DAY,DATETIME,LOAD_DTTM,extract_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '10' DAY) AS TIMESTAMP(0)),"extract_dttm < DATETIME_SUB(@retention_reference_dttm, INTERVAL 10 DAY)",,,,,,2026-07-14 10:42:19.523432 UTC,2026-07-15 15:11:38.871682 UTC,migration_ep_opr_man_table_retention_csv,retention_column_age_refresh,stg_data
TD_AP_STG_BGH_AMWAY_POINTS_00897,o2czed1,AP_STG,BGH_AMWAY_POINTS,false,D,,,,COLUMN_AGE,extract_dttm,10,DAY,DATETIME,LOAD_DTTM,extract_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '10' DAY) AS TIMESTAMP(0)),"extract_dttm < DATETIME_SUB(@retention_reference_dttm, INTERVAL 10 DAY)",,,,,Herout: vypnuto na žádost Zdeňa Kaliny,2026-07-14 10:42:19.523432 UTC,2026-07-15 15:11:38.871682 UTC,migration_ep_opr_man_table_retention_csv,retention_column_age_refresh,stg_data
TD_AP_STG_BGH_AMWAY_AUDIT_00437,o2czed1,AP_STG,BGH_AMWAY_AUDIT,false,D,,,,COLUMN_AGE,extract_dttm,10,DAY,DATETIME,LOAD_DTTM,extract_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '10' DAY) AS TIMESTAMP(0)),"extract_dttm < DATETIME_SUB(@retention_reference_dttm, INTERVAL 10 DAY)",,,,,Herout: vypnuto na žádost Zdeňa Kaliny,2026-07-14 10:42:19.523432 UTC,2026-07-15 15:11:38.871682 UTC,migration_ep_opr_man_table_retention_csv,retention_column_age_refresh,stg_data
TD_AP_STG_BSCS_TOT_ZONE_MDL_MAP_MPULKGVM_00002,o2czed1,AP_STG,BSCS_TOT_ZONE_MDL_MAP_MPULKGVM,false,D,,,,COLUMN_AGE,extract_dttm,10,DAY,DATETIME,LOAD_DTTM,extract_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '10' DAY) AS TIMESTAMP(0)),"extract_dttm < DATETIME_SUB(@retention_reference_dttm, INTERVAL 10 DAY)",,,,,"BIDEV-3107: přenos pravidla z EP_LND, retence natažená na 5 dní z 2, protože https://confluence.cz.o2/pages/viewpage.action?spaceKey=BIS&title=Async+Stage#AsyncStage-Loadakonsolidacedatnadatab%C3%A1zi,obohacen%C3%ADdat",2026-07-14 10:42:19.523432 UTC,2026-07-15 15:11:38.871682 UTC,migration_ep_opr_man_table_retention_csv,retention_column_age_refresh,stg_data
TD_AP_STG_O2MDT_PRP_CUSTOMER_ALL_00534,o2czed1,AP_STG,O2MDT_PRP_CUSTOMER_ALL,true,D,,,,COLUMN_AGE,extract_dttm,10,DAY,DATETIME,LOAD_DTTM,extract_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '10' DAY) AS TIMESTAMP(0)),"extract_dttm < DATETIME_SUB(@retention_reference_dttm, INTERVAL 10 DAY)",,,,,INIT: vygenerovano z press,2026-07-14 10:42:19.523432 UTC,2026-07-15 15:11:38.871682 UTC,migration_ep_opr_man_table_retention_csv,retention_column_age_refresh,stg_data
TD_AP_STG_ZIS_SERVICE_PARAMETERS_00286,o2czed1,AP_STG,ZIS_SERVICE_PARAMETERS,false,D,,,,COLUMN_AGE,extract_dttm,10,DAY,DATETIME,LOAD_DTTM,extract_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '10' DAY) AS TIMESTAMP(0)),"extract_dttm < DATETIME_SUB(@retention_reference_dttm, INTERVAL 10 DAY)",,,,,INIT: vygenerovano z press,2026-07-14 10:42:19.523432 UTC,2026-07-15 15:11:38.871682 UTC,migration_ep_opr_man_table_retention_csv,retention_column_age_refresh,stg_data
TD_AP_STG_ADB_MAIN_WEBS_TRANSACTION_00578,o2czed1,AP_STG,ADB_MAIN_WEBS_TRANSACTION,false,D,,,,COLUMN_AGE,extract_dttm,100,DAY,DATETIME,LOAD_DTTM,extract_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '100' DAY) AS TIMESTAMP(0)),"extract_dttm < DATETIME_SUB(@retention_reference_dttm, INTERVAL 100 DAY)",,,,,"BIDEV-3255: Tomáš Koliandr: Tyhle tabule mají mít retenci 100 dní, klidně může být nastaveno",2026-07-14 10:42:19.523432 UTC,2026-07-15 15:11:38.871682 UTC,migration_ep_opr_man_table_retention_csv,retention_column_age_refresh,stg_data
TD_AP_STG_CTI_CMBR_OFFERED_PRODUCTS_00208,o2czed1,AP_STG,CTI_CMBR_OFFERED_PRODUCTS,true,D,,,,COLUMN_AGE,extract_dttm,1000,DAY,DATETIME,LOAD_DTTM,extract_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '1000' DAY) AS TIMESTAMP(0)),"extract_dttm < DATETIME_SUB(@retention_reference_dttm, INTERVAL 1000 DAY)",,,,,"BIDEV-3350: přenos z L2I, was: L2i - reason. The retention of data is blocking by issue of L2i intial load. Temporary solution.",2026-07-14 10:42:19.523432 UTC,2026-07-15 15:11:38.871682 UTC,migration_ep_opr_man_table_retention_csv,retention_column_age_refresh,stg_data
TD_AP_STG_CTI_CMBR_CUSTOM_PARAMS_00750,o2czed1,AP_STG,CTI_CMBR_CUSTOM_PARAMS,true,D,,,,COLUMN_AGE,extract_dttm,1000,DAY,DATETIME,LOAD_DTTM,extract_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '1000' DAY) AS TIMESTAMP(0)),"extract_dttm < DATETIME_SUB(@retention_reference_dttm, INTERVAL 1000 DAY)",,,,,"BIDEV-3350: přenos z L2I, was: L2i - reason. The retention of data is blocking by issue of L2i intial load. Temporary solution.",2026-07-14 10:42:19.523432 UTC,2026-07-15 15:11:38.871682 UTC,migration_ep_opr_man_table_retention_csv,retention_column_age_refresh,stg_data
TD_AP_STG_CTI_CMBR_MASTER_00798,o2czed1,AP_STG,CTI_CMBR_MASTER,true,D,,,,COLUMN_AGE,extract_dttm,1000,DAY,DATETIME,LOAD_DTTM,extract_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '1000' DAY) AS TIMESTAMP(0)),"extract_dttm < DATETIME_SUB(@retention_reference_dttm, INTERVAL 1000 DAY)",,,,,"BIDEV-3350: přenos z L2I, was: L2i - reason. The retention of data is blocking by issue of L2i intial load. Temporary solution.",2026-07-14 10:42:19.523432 UTC,2026-07-15 15:11:38.871682 UTC,migration_ep_opr_man_table_retention_csv,retention_column_age_refresh,stg_data
TD_AP_STG_ODS_V_ASSET_DISCOUNT_00027,o2czed1,AP_STG,ODS_V_ASSET_DISCOUNT,false,D,,,,COLUMN_AGE,extract_dttm,1000,DAY,DATETIME,LOAD_DTTM,extract_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '1000' DAY) AS TIMESTAMP(0)),"extract_dttm < DATETIME_SUB(@retention_reference_dttm, INTERVAL 1000 DAY)",,,,,"BIDEV-3335: Default IFRS LND retention period, data are available even after in source extracts and STG DB",2026-07-14 10:42:19.523432 UTC,2026-07-15 15:11:38.871682 UTC,migration_ep_opr_man_table_retention_csv,retention_column_age_refresh,stg_data
TD_AP_STG_EBOX_VIEWS_V2_00003,o2czed1,AP_STG,EBOX_VIEWS_V2,true,D,,,,COLUMN_AGE,extract_dttm,15,DAY,DATETIME,LOAD_DTTM,extract_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '15' DAY) AS TIMESTAMP(0)),"extract_dttm < DATETIME_SUB(@retention_reference_dttm, INTERVAL 15 DAY)",,,,,BIDEV-8829: Po ústní dohodě s Lubošem Mixlem,2026-07-14 10:42:19.523432 UTC,2026-07-15 15:11:38.871682 UTC,migration_ep_opr_man_table_retention_csv,retention_column_age_refresh,stg_data
TD_AP_STG_IMD_RCS_EVENT_00355,o2czed1,AP_STG,IMD_RCS_EVENT,false,D,,,,COLUMN_AGE,extract_dttm,220,DAY,DATETIME,LOAD_DTTM,extract_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '220' DAY) AS TIMESTAMP(0)),"extract_dttm < DATETIME_SUB(@retention_reference_dttm, INTERVAL 220 DAY)",,,,,INIT: vygenerovano z press,2026-07-14 10:42:19.523432 UTC,2026-07-15 15:11:38.871682 UTC,migration_ep_opr_man_table_retention_csv,retention_column_age_refresh,stg_data
TD_AP_STG_ODS_V_AUTH_CODE_VALIDATED_00223,o2czed1,AP_STG,ODS_V_AUTH_CODE_VALIDATED,false,D,,,,COLUMN_AGE,extract_dttm,365,DAY,DATETIME,LOAD_DTTM,extract_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '365' DAY) AS TIMESTAMP(0)),"extract_dttm < DATETIME_SUB(@retention_reference_dttm, INTERVAL 365 DAY)",,,,,"BIDEV-3335: Default IFRS LND retention period, data are available even after in source extracts and STG DB",2026-07-14 10:42:19.523432 UTC,2026-07-15 15:11:38.871682 UTC,migration_ep_opr_man_table_retention_csv,retention_column_age_refresh,stg_data
TD_AP_STG_BSCS_RTX_FREE_00006,o2czed1,AP_STG,BSCS_RTX_FREE,true,D,,,,COLUMN_AGE,extract_dttm,5,DAY,DATETIME,LOAD_DTTM,extract_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '5' DAY) AS TIMESTAMP(0)),"extract_dttm < DATETIME_SUB(@retention_reference_dttm, INTERVAL 5 DAY)",,,,,"BIDEV-3107: přenos pravidla z EP_LND, retence natažená na 5 dní z 2, protože https://confluence.cz.o2/pages/viewpage.action?spaceKey=BIS&title=Async+Stage#AsyncStage-Loadakonsolidacedatnadatab%C3%A1zi,obohacen%C3%ADdat",2026-07-14 10:42:19.523432 UTC,2026-07-15 15:11:38.871682 UTC,migration_ep_opr_man_table_retention_csv,retention_column_age_refresh,stg_data
TD_AP_STG_BSCS_RTX_TAP_00005,o2czed1,AP_STG,BSCS_RTX_TAP,true,D,,,,COLUMN_AGE,extract_dttm,5,DAY,DATETIME,LOAD_DTTM,extract_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '5' DAY) AS TIMESTAMP(0)),"extract_dttm < DATETIME_SUB(@retention_reference_dttm, INTERVAL 5 DAY)",,,,,"BIDEV-3107: přenos pravidla z EP_LND, retence natažená na 5 dní z 2, protože https://confluence.cz.o2/pages/viewpage.action?spaceKey=BIS&title=Async+Stage#AsyncStage-Loadakonsolidacedatnadatab%C3%A1zi,obohacen%C3%ADdat",2026-07-14 10:42:19.523432 UTC,2026-07-15 15:11:38.871682 UTC,migration_ep_opr_man_table_retention_csv,retention_column_age_refresh,stg_data
TD_AP_STG_BSCS_RTX_00004,o2czed1,AP_STG,BSCS_RTX,true,D,,,,COLUMN_AGE,extract_dttm,5,DAY,DATETIME,LOAD_DTTM,extract_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '5' DAY) AS TIMESTAMP(0)),"extract_dttm < DATETIME_SUB(@retention_reference_dttm, INTERVAL 5 DAY)",,,,,"BIDEV-3107: přenos pravidla z EP_LND, retence natažená na 5 dní z 2, protože https://confluence.cz.o2/pages/viewpage.action?spaceKey=BIS&title=Async+Stage#AsyncStage-Loadakonsolidacedatnadatab%C3%A1zi,obohacen%C3%ADdat",2026-07-14 10:42:19.523432 UTC,2026-07-15 15:11:38.871682 UTC,migration_ep_opr_man_table_retention_csv,retention_column_age_refresh,stg_data
TD_AP_STG_MCCIP_V_ORDER_PRICE_00590,o2czed1,AP_STG,MCCIP_V_ORDER_PRICE,false,D,,,,COLUMN_AGE,extract_dttm,50,DAY,DATETIME,LOAD_DTTM,extract_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '50' DAY) AS TIMESTAMP(0)),"extract_dttm < DATETIME_SUB(@retention_reference_dttm, INTERVAL 50 DAY)",,,,,"BIDEV-3335: Default IFRS LND retention period, data are available even after in source extracts and STG DB",2026-07-14 10:42:19.523432 UTC,2026-07-15 15:11:38.871682 UTC,migration_ep_opr_man_table_retention_csv,retention_column_age_refresh,stg_data
TD_AP_STG_PCRF_AGG_VIEW_00645,o2czed1,AP_STG,PCRF_AGG_VIEW,true,D,,,,COLUMN_AGE,extract_dttm,62,DAY,DATETIME,LOAD_DTTM,extract_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '62' DAY) AS TIMESTAMP(0)),"extract_dttm < DATETIME_SUB(@retention_reference_dttm, INTERVAL 62 DAY)",,,,,CHANGED: BIDEV-1884 - požadavek Lukáše Možného; BIDEV-6036: rename tabulek,2026-07-14 10:42:19.523432 UTC,2026-07-15 15:11:38.871682 UTC,migration_ep_opr_man_table_retention_csv,retention_column_age_refresh,stg_data
TD_AP_STG_MAMP_CMP_00371,o2czed1,AP_STG,MAMP_CMP,true,D,,,,COLUMN_AGE,extract_dttm,730,DAY,DATETIME,LOAD_DTTM,extract_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '730' DAY) AS TIMESTAMP(0)),"extract_dttm < DATETIME_SUB(@retention_reference_dttm, INTERVAL 730 DAY)",,,,,INIT: vygenerovano z press,2026-07-14 10:42:19.523432 UTC,2026-07-15 15:11:38.871682 UTC,migration_ep_opr_man_table_retention_csv,retention_column_age_refresh,stg_data
TD_AP_STG_MAMP_CLICK_00345,o2czed1,AP_STG,MAMP_CLICK,true,D,,,,COLUMN_AGE,extract_dttm,730,DAY,DATETIME,LOAD_DTTM,extract_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '730' DAY) AS TIMESTAMP(0)),"extract_dttm < DATETIME_SUB(@retention_reference_dttm, INTERVAL 730 DAY)",,,,,INIT: vygenerovano z press,2026-07-14 10:42:19.523432 UTC,2026-07-15 15:11:38.871682 UTC,migration_ep_opr_man_table_retention_csv,retention_column_age_refresh,stg_data
TD_AP_STG_MAMP_RESPONSE_00229,o2czed1,AP_STG,MAMP_RESPONSE,true,D,,,,COLUMN_AGE,extract_dttm,730,DAY,DATETIME,LOAD_DTTM,extract_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '730' DAY) AS TIMESTAMP(0)),"extract_dttm < DATETIME_SUB(@retention_reference_dttm, INTERVAL 730 DAY)",,,,,INIT: vygenerovano z press,2026-07-14 10:42:19.523432 UTC,2026-07-15 15:11:38.871682 UTC,migration_ep_opr_man_table_retention_csv,retention_column_age_refresh,stg_data
TD_AP_STG_RMCA_INVOICE_TAX_SUMMARY_00040,o2czed1,AP_STG,RMCA_INVOICE_TAX_SUMMARY,true,D,,,,COLUMN_AGE,extract_dttm,750,DAY,DATETIME,LOAD_DTTM,extract_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '750' DAY) AS TIMESTAMP(0)),"extract_dttm < DATETIME_SUB(@retention_reference_dttm, INTERVAL 750 DAY)",,,,,"RMCA - faktury BSCS, celý aktuální + celý uplynulý rok.",2026-07-14 10:42:19.523432 UTC,2026-07-15 15:11:38.871682 UTC,migration_ep_opr_man_table_retention_csv,retention_column_age_refresh,stg_data
TD_AP_STG_RMCA_INVOICE_ITEM_00887,o2czed1,AP_STG,RMCA_INVOICE_ITEM,true,D,,,,COLUMN_AGE,extract_dttm,750,DAY,DATETIME,LOAD_DTTM,extract_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '750' DAY) AS TIMESTAMP(0)),"extract_dttm < DATETIME_SUB(@retention_reference_dttm, INTERVAL 750 DAY)",,,,,"RMCA - faktury BSCS, celý aktuální + celý uplynulý rok.",2026-07-14 10:42:19.523432 UTC,2026-07-15 15:11:38.871682 UTC,migration_ep_opr_man_table_retention_csv,retention_column_age_refresh,stg_data
TD_EP_LND_NIC_CA_STRING_SET_VALUE_00819,o2czed1,EP_LND,NIC_CA_STRING_SET_VALUE,true,M,,,,COLUMN_AGE,extract_dttm,10,DAY,TIMESTAMP,LOAD_DTTM,extract_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '10' DAY) AS TIMESTAMP(0)),"extract_dttm < TIMESTAMP_SUB(TIMESTAMP(@retention_reference_dttm), INTERVAL 10 DAY)",,,,,"Bodlak, 20190726: sada malych tabulek",2026-07-14 10:42:19.523432 UTC,2026-07-14 10:42:19.523432 UTC,migration_ep_opr_man_table_retention_csv,migration_ep_opr_man_table_retention_csv,
TD_EP_LND_GEN_BASE_00373,o2czed1,EP_LND,GEN_BASE,true,D,,,,COLUMN_AGE,extract_dttm,10,DAY,TIMESTAMP,LOAD_DTTM,extract_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '10' DAY) AS TIMESTAMP(0)),"extract_dttm < TIMESTAMP_SUB(TIMESTAMP(@retention_reference_dttm), INTERVAL 10 DAY)",,,,,,2026-07-14 10:42:19.523432 UTC,2026-07-14 10:42:19.523432 UTC,migration_ep_opr_man_table_retention_csv,migration_ep_opr_man_table_retention_csv,
TD_EP_LND_NIC_CA_DEF_SET_00592,o2czed1,EP_LND,NIC_CA_DEF_SET,true,M,,,,COLUMN_AGE,extract_dttm,10,DAY,TIMESTAMP,LOAD_DTTM,extract_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '10' DAY) AS TIMESTAMP(0)),"extract_dttm < TIMESTAMP_SUB(TIMESTAMP(@retention_reference_dttm), INTERVAL 10 DAY)",,,,,"Bodlak, 20190726: sada malych tabulek",2026-07-14 10:42:19.523432 UTC,2026-07-14 10:42:19.523432 UTC,migration_ep_opr_man_table_retention_csv,migration_ep_opr_man_table_retention_csv,
TD_EP_LND_GEO_OFR_ADDR_00692,o2czed1,EP_LND,GEO_OFR_ADDR,true,D,,,,COLUMN_AGE,extract_dttm,10,DAY,TIMESTAMP,LOAD_DTTM,extract_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '10' DAY) AS TIMESTAMP(0)),"extract_dttm < TIMESTAMP_SUB(TIMESTAMP(@retention_reference_dttm), INTERVAL 10 DAY)",,,,,INIT: vygenerovano z UDI,2026-07-14 10:42:19.523432 UTC,2026-07-14 10:42:19.523432 UTC,migration_ep_opr_man_table_retention_csv,migration_ep_opr_man_table_retention_csv,
TD_EP_LND_M2C_CRM_PARTY_REF_TYPE_00652,o2czed1,EP_LND,M2C_CRM_PARTY_REF_TYPE,true,D,,,,COLUMN_AGE,extract_dttm,10,DAY,TIMESTAMP,LOAD_DTTM,extract_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '10' DAY) AS TIMESTAMP(0)),"extract_dttm < TIMESTAMP_SUB(TIMESTAMP(@retention_reference_dttm), INTERVAL 10 DAY)",,,,,,2026-07-14 10:42:19.523432 UTC,2026-07-14 10:42:19.523432 UTC,migration_ep_opr_man_table_retention_csv,migration_ep_opr_man_table_retention_csv,
TD_EP_LND_SPM_SI_KTT_DEVICE_00565,o2czed1,EP_LND,SPM_SI_KTT_DEVICE,true,M,,,,COLUMN_AGE,extract_dttm,10,DAY,TIMESTAMP,LOAD_DTTM,extract_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '10' DAY) AS TIMESTAMP(0)),"extract_dttm < TIMESTAMP_SUB(TIMESTAMP(@retention_reference_dttm), INTERVAL 10 DAY)",,,,,"Bodlak, 20190726: sada malych tabulek",2026-07-14 10:42:19.523432 UTC,2026-07-14 10:42:19.523432 UTC,migration_ep_opr_man_table_retention_csv,migration_ep_opr_man_table_retention_csv,
TD_EP_LND_KALT_VOD_MEDIA_STRUCT_BOOL_00629,o2czed1,EP_LND,KALT_VOD_MEDIA_STRUCT_BOOL,false,D,,,,COLUMN_AGE,extract_dttm,10,DAY,TIMESTAMP,LOAD_DTTM,extract_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '10' DAY) AS TIMESTAMP(0)),"extract_dttm < TIMESTAMP_SUB(TIMESTAMP(@retention_reference_dttm), INTERVAL 10 DAY)",,,,,Herout: BIDEV-3805: dočasné vypnutí; (INIT: vygenerovano z UDI),2026-07-14 10:42:19.523432 UTC,2026-07-14 10:42:19.523432 UTC,migration_ep_opr_man_table_retention_csv,migration_ep_opr_man_table_retention_csv,
TD_EP_LND_SAP_MSEG_00455,o2czed1,EP_LND,SAP_MSEG,true,D,,,,COLUMN_AGE,extract_dttm,10,DAY,TIMESTAMP,LOAD_DTTM,extract_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '10' DAY) AS TIMESTAMP(0)),"extract_dttm < TIMESTAMP_SUB(TIMESTAMP(@retention_reference_dttm), INTERVAL 10 DAY)",,,,,INIT: vygenerovano z UDI,2026-07-14 10:42:19.523432 UTC,2026-07-14 10:42:19.523432 UTC,migration_ep_opr_man_table_retention_csv,migration_ep_opr_man_table_retention_csv,
TD_EP_LND_NIC_CELL_CONFIG_00313,o2czed1,EP_LND,NIC_CELL_CONFIG,true,D,,,,COLUMN_AGE,extract_dttm,10,DAY,TIMESTAMP,LOAD_DTTM,extract_dttm < CAST((CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '10' DAY) AS TIMESTAMP(0)),"extract_dttm < TIMESTAMP_SUB(TIMESTAMP(@retention_reference_dttm), INTERVAL 10 DAY)",,,,,"LMO: Nezkracovat, data jsou z extraktů, nikoli z OGG",2026-07-14 10:42:19.523432 UTC,2026-07-14 10:42:19.523432 UTC,migration_ep_opr_man_table_retention_csv,migration_ep_opr_man_table_retention_csv,
TD_EP_LND_TTS_TDST_C_WOPRIORIT_00089,o2czed1,EP_LND,TTS_TDST_C_WOPRIORIT,true,M,,,,COLUMN_AGE,extract_dttm,10,DAY,TIMESTAMP,LOAD_DTTM,extract_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '10' DAY) AS TIMESTAMP(0)),"extract_dttm < TIMESTAMP_SUB(TIMESTAMP(@retention_reference_dttm), INTERVAL 10 DAY)",,,,,"Bodlak, 20190726: sada malych tabulek",2026-07-14 10:42:19.523432 UTC,2026-07-14 10:42:19.523432 UTC,migration_ep_opr_man_table_retention_csv,migration_ep_opr_man_table_retention_csv,
