"retention_rule_id";"dataset_name";"table_name";"execution_frequency";"reason";"source_execution_where_clause";"bq_execution_where_clause";"retention_comment"
"TD_EP_STRM_EH_SSQ_EVALUATION_PARAMS_01478";"EP_STRM_EH";"SSQ_EVALUATION_PARAMS";"W";"manual_review";"CAST(inserted_ts as DATE) < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '365' DAY) AS TIMESTAMP(0))";"CAST(inserted_ts as DATE) < CAST( (CAST(CAST('@retention_reference_dttm' AS TIMESTAMP(0)) AS DATE) - INTERVAL '365' DAY) AS TIMESTAMP(0))";"BIDEV-10258"
"TD_EP_IND_WRK_S_FMS_PARTY_CUST_DN01_SF_01481";"EP_IND_WRK";"S_FMS_PARTY_CUST_DN01_SF";"D";"manual_review";"Load_Dttm < (SELECT MAX(load_dttm) FROM EP_IND.E20_LOAD_RETENTION WHERE ord_data_set = 2 )";"Load_Dttm < (SELECT MAX(load_dttm) FROM EP_IND.E20_LOAD_RETENTION WHERE ord_data_set = 2 )";"L2i - loading one-times at week, at Sunday. So, we need 2 last data sests, and it is 3(loads per day)x7(days in week)x1(data sets )=> 42 (+1) => max 7 days back. It means, usually, 2 data sets, but sometimes 3 data sets, because somes loads are disabled, tipiccaly at week by backups ."
"TD_EP_CDC_OCM_CRM_PARTY_KEY_01482";"EP_CDC";"OCM_CRM_PARTY_KEY";"W";"manual_review";"(TT_END_DTTM < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '60' DAY) AS TIMESTAMP(0))) OR (Operation = 'D' AND src_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '60' DAY) AS TIMESTAMP(0)))";"(TT_END_DTTM < CAST( (CAST(CAST('@retention_reference_dttm' AS TIMESTAMP(0)) AS DATE) - INTERVAL '60' DAY) AS TIMESTAMP(0))) OR (Operation = 'D' AND src_dttm < CAST( (CAST(CAST('@retention_reference_dttm' AS TIMESTAMP(0)) AS DATE) - INTERVAL '60' DAY) AS TIMESTAMP(0)))";"BIDEV-697: retence dle Lukase (https://confluence.cz.o2/pages/viewpage.action?pageId=95293771)"
"TD_EP_CDC_ST_IN_ENTITY_VERSION_01487";"EP_CDC";"ST_IN_ENTITY_VERSION";"W";"manual_review";"(TT_END_DTTM < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '60' DAY) AS TIMESTAMP(0))) OR (Operation = 'D' AND src_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '60' DAY) AS TIMESTAMP(0)))";"(TT_END_DTTM < CAST( (CAST(CAST('@retention_reference_dttm' AS TIMESTAMP(0)) AS DATE) - INTERVAL '60' DAY) AS TIMESTAMP(0))) OR (Operation = 'D' AND src_dttm < CAST( (CAST(CAST('@retention_reference_dttm' AS TIMESTAMP(0)) AS DATE) - INTERVAL '60' DAY) AS TIMESTAMP(0)))";"INIT: vygenerovano z Press"
"TD_EP_CDC_TTS_TDST_T_TICKET_01488";"EP_CDC";"TTS_TDST_T_TICKET";"D";"manual_review";"(TT_END_DTTM < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '10' DAY) AS TIMESTAMP(0))) OR (Operation = 'D' AND src_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '10' DAY) AS TIMESTAMP(0)))";"(TT_END_DTTM < CAST( (CAST(CAST('@retention_reference_dttm' AS TIMESTAMP(0)) AS DATE) - INTERVAL '10' DAY) AS TIMESTAMP(0))) OR (Operation = 'D' AND src_dttm < CAST( (CAST(CAST('@retention_reference_dttm' AS TIMESTAMP(0)) AS DATE) - INTERVAL '10' DAY) AS TIMESTAMP(0)))";"vyjimky - tyto retence se vykonavaji denne - a mohou zachovavat jinou nez standardni delku. Uz nevime proc prave tyto tabulky retencujeme prave timto zpusobem, mozna bezduvodne."
"TD_EP_IND_SPM_SI_SIT_ITEM_PARAM_I_01490";"EP_IND";"SPM_SI_SIT_ITEM_PARAM_I";"D";"manual_review";"Load_Dttm < (SELECT MAX(load_dttm) FROM EP_IND.E20_LOAD_RETENTION WHERE ord_data_set = 43 )";"Load_Dttm < (SELECT MAX(load_dttm) FROM EP_IND.E20_LOAD_RETENTION WHERE ord_data_set = 43 )";"L2i - loading by each load. So, we need 14 days back of data sets, and it is 3(loads per day)x7(days in week)x1(data sets )=> 42+1 => max 15 days back."
"TD_EP_IND_WRK_S_FMS_MDS_CFG_CORE_PROD_SF_01492";"EP_IND_WRK";"S_FMS_MDS_CFG_CORE_PROD_SF";"D";"manual_review";"Load_Dttm < (SELECT MAX(load_dttm) FROM EP_IND.E20_LOAD_RETENTION WHERE ord_data_set = 43 )";"Load_Dttm < (SELECT MAX(load_dttm) FROM EP_IND.E20_LOAD_RETENTION WHERE ord_data_set = 43 )";"L2i - loading by each load. So, we need 14 days back of data sets, and it is 3(loads per day)x7(days in week)x1(data sets )=> 42+1 => max 15 days back."
"TD_EP_IND_SPM_SI_KTT_AP_PARAM_I_01500";"EP_IND";"SPM_SI_KTT_AP_PARAM_I";"D";"manual_review";"Load_Dttm < (SELECT MAX(load_dttm) FROM EP_IND.E20_LOAD_RETENTION WHERE ord_data_set = 43 )";"Load_Dttm < (SELECT MAX(load_dttm) FROM EP_IND.E20_LOAD_RETENTION WHERE ord_data_set = 43 )";"L2i - loading by each load. So, we need 14 days back of data sets, and it is 3(loads per day)x7(days in week)x1(data sets )=> 42+1 => max 15 days back."
"TD_EP_CDC_ST_IN_PROFILE_PRICE_01502";"EP_CDC";"ST_IN_PROFILE_PRICE";"W";"manual_review";"(TT_END_DTTM < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '60' DAY) AS TIMESTAMP(0))) OR (Operation = 'D' AND src_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '60' DAY) AS TIMESTAMP(0)))";"(TT_END_DTTM < CAST( (CAST(CAST('@retention_reference_dttm' AS TIMESTAMP(0)) AS DATE) - INTERVAL '60' DAY) AS TIMESTAMP(0))) OR (Operation = 'D' AND src_dttm < CAST( (CAST(CAST('@retention_reference_dttm' AS TIMESTAMP(0)) AS DATE) - INTERVAL '60' DAY) AS TIMESTAMP(0)))";"INIT: vygenerovano z Press"
"TD_EP_STRM_EH_SSQ_INTERACTS_TAGS_01503";"EP_STRM_EH";"SSQ_INTERACTS_TAGS";"W";"manual_review";"CAST(inserted_ts as DATE) < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '365' DAY) AS TIMESTAMP(0))";"CAST(inserted_ts as DATE) < CAST( (CAST(CAST('@retention_reference_dttm' AS TIMESTAMP(0)) AS DATE) - INTERVAL '365' DAY) AS TIMESTAMP(0))";"BIDEV-10258"
"TD_EP_CDC_ST_BD_OPTIONS_CONTAINER_01505";"EP_CDC";"ST_BD_OPTIONS_CONTAINER";"W";"manual_review";"(TT_END_DTTM < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '60' DAY) AS TIMESTAMP(0))) OR (Operation = 'D' AND src_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '60' DAY) AS TIMESTAMP(0)))";"(TT_END_DTTM < CAST( (CAST(CAST('@retention_reference_dttm' AS TIMESTAMP(0)) AS DATE) - INTERVAL '60' DAY) AS TIMESTAMP(0))) OR (Operation = 'D' AND src_dttm < CAST( (CAST(CAST('@retention_reference_dttm' AS TIMESTAMP(0)) AS DATE) - INTERVAL '60' DAY) AS TIMESTAMP(0)))";"INIT: vygenerovano z Press"
"TD_EP_CDC_OCM_DI_INV_REQUEST_EVENT_PARAM_01510";"EP_CDC";"OCM_DI_INV_REQUEST_EVENT_PARAM";"W";"manual_review";"(TT_END_DTTM < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '60' DAY) AS TIMESTAMP(0))) OR (Operation = 'D' AND src_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '60' DAY) AS TIMESTAMP(0)))";"(TT_END_DTTM < CAST( (CAST(CAST('@retention_reference_dttm' AS TIMESTAMP(0)) AS DATE) - INTERVAL '60' DAY) AS TIMESTAMP(0))) OR (Operation = 'D' AND src_dttm < CAST( (CAST(CAST('@retention_reference_dttm' AS TIMESTAMP(0)) AS DATE) - INTERVAL '60' DAY) AS TIMESTAMP(0)))";"INIT: vygenerovano z Press"
"TD_EP_CDC_ST_SMB3_ST_PRODUCTS_01513";"EP_CDC";"ST_SMB3_ST_PRODUCTS";"W";"manual_review";"(TT_END_DTTM < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '60' DAY) AS TIMESTAMP(0))) OR (Operation = 'D' AND src_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '60' DAY) AS TIMESTAMP(0)))";"(TT_END_DTTM < CAST( (CAST(CAST('@retention_reference_dttm' AS TIMESTAMP(0)) AS DATE) - INTERVAL '60' DAY) AS TIMESTAMP(0))) OR (Operation = 'D' AND src_dttm < CAST( (CAST(CAST('@retention_reference_dttm' AS TIMESTAMP(0)) AS DATE) - INTERVAL '60' DAY) AS TIMESTAMP(0)))";"INIT: vygenerovano z Press"
"TD_EP_CDC_GCTI_WFM_AGENT_01518";"EP_CDC";"GCTI_WFM_AGENT";"W";"manual_review";"(TT_END_DTTM < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '10' DAY) AS TIMESTAMP(0))) OR (Operation = 'D' AND src_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '10' DAY) AS TIMESTAMP(0)))";"(TT_END_DTTM < CAST( (CAST(CAST('@retention_reference_dttm' AS TIMESTAMP(0)) AS DATE) - INTERVAL '10' DAY) AS TIMESTAMP(0))) OR (Operation = 'D' AND src_dttm < CAST( (CAST(CAST('@retention_reference_dttm' AS TIMESTAMP(0)) AS DATE) - INTERVAL '10' DAY) AS TIMESTAMP(0)))";"plosne zkraceno z 60 na 10 v 2025-07-22"
"TD_EP_CDC_NIC_RU_PARCEL_01524";"EP_CDC";"NIC_RU_PARCEL";"W";"manual_review";"(TT_END_DTTM < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '60' DAY) AS TIMESTAMP(0))) OR (Operation = 'D' AND src_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '60' DAY) AS TIMESTAMP(0)))";"(TT_END_DTTM < CAST( (CAST(CAST('@retention_reference_dttm' AS TIMESTAMP(0)) AS DATE) - INTERVAL '60' DAY) AS TIMESTAMP(0))) OR (Operation = 'D' AND src_dttm < CAST( (CAST(CAST('@retention_reference_dttm' AS TIMESTAMP(0)) AS DATE) - INTERVAL '60' DAY) AS TIMESTAMP(0)))";"BIDEV-697: retence dle Lukase (https://confluence.cz.o2/pages/viewpage.action?pageId=95293771)"
"TD_EP_CDC_ST_C_BD_FV_PRODUCT_TYPE_01530";"EP_CDC";"ST_C_BD_FV_PRODUCT_TYPE";"W";"manual_review";"(TT_END_DTTM < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '60' DAY) AS TIMESTAMP(0))) OR (Operation = 'D' AND src_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '60' DAY) AS TIMESTAMP(0)))";"(TT_END_DTTM < CAST( (CAST(CAST('@retention_reference_dttm' AS TIMESTAMP(0)) AS DATE) - INTERVAL '60' DAY) AS TIMESTAMP(0))) OR (Operation = 'D' AND src_dttm < CAST( (CAST(CAST('@retention_reference_dttm' AS TIMESTAMP(0)) AS DATE) - INTERVAL '60' DAY) AS TIMESTAMP(0)))";"INIT: vygenerovano z Press"
"TD_AP_STG_PGTV_ALLPACKS_EOP_01532";"AP_STG";"PGTV_ALLPACKS_EOP";"D";"manual_review";"retence se NEPROVÁDÍ";"retence se NEPROVÁDÍ";"LMO: retence se neprovádí, jde o poplatky za TV-prepaid => data nejsou nikde jinde => bez souhlasu a vìdomí Zbynka Vlasáka nemazat, nezkracovat historii!!! Nikdy !"
"TD_EP_IND_SPM_SI_SIT_ITEM_01535";"EP_IND";"SPM_SI_SIT_ITEM";"W";"manual_review";"Operation = 'D' AND src_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '60' DAY) AS TIMESTAMP(0))";"Operation = 'D' AND src_dttm < CAST( (CAST(CAST('@retention_reference_dttm' AS TIMESTAMP(0)) AS DATE) - INTERVAL '60' DAY) AS TIMESTAMP(0))";"BIDEV-1070: Space"
"TD_EP_STRM_EH_EH_CONTACT_01543";"EP_STRM_EH";"EH_CONTACT";"D";"manual_review";"CAST(inserted_ts as DATE) < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '400' DAY) AS TIMESTAMP(0))";"CAST(inserted_ts as DATE) < CAST( (CAST(CAST('@retention_reference_dttm' AS TIMESTAMP(0)) AS DATE) - INTERVAL '400' DAY) AS TIMESTAMP(0))";"INIT: https://jira.cz.o2/browse/BIDEV-1456, Kopecký; ZVL: retence na 13M ( 365 + 35 )"
"TD_EP_CDC_GCTI_WFM_SCH_AGENT_TIMESTEP_01544";"EP_CDC";"GCTI_WFM_SCH_AGENT_TIMESTEP";"W";"manual_review";"(TT_END_DTTM < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '10' DAY) AS TIMESTAMP(0))) OR (Operation = 'D' AND src_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '10' DAY) AS TIMESTAMP(0)))";"(TT_END_DTTM < CAST( (CAST(CAST('@retention_reference_dttm' AS TIMESTAMP(0)) AS DATE) - INTERVAL '10' DAY) AS TIMESTAMP(0))) OR (Operation = 'D' AND src_dttm < CAST( (CAST(CAST('@retention_reference_dttm' AS TIMESTAMP(0)) AS DATE) - INTERVAL '10' DAY) AS TIMESTAMP(0)))";"plosne zkraceno z 60 na 10 v 2025-07-22"
"TD_AP_STG_EBILL_CHARGE_01552";"AP_STG";"EBILL_CHARGE";"D";"contains_nemazat";"loaded_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '0' DAY) AS TIMESTAMP(0)) nemazat!";"";"data z EBILLu, kterĂˇ dorazĂ­ do LND, se nemajĂ­ nikdy mazat"
"TD_EP_CDC_ST_SMB_OFFER_SFA_INFO_01561";"EP_CDC";"ST_SMB_OFFER_SFA_INFO";"W";"manual_review";"(TT_END_DTTM < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '60' DAY) AS TIMESTAMP(0))) OR (Operation = 'D' AND src_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '60' DAY) AS TIMESTAMP(0)))";"(TT_END_DTTM < CAST( (CAST(CAST('@retention_reference_dttm' AS TIMESTAMP(0)) AS DATE) - INTERVAL '60' DAY) AS TIMESTAMP(0))) OR (Operation = 'D' AND src_dttm < CAST( (CAST(CAST('@retention_reference_dttm' AS TIMESTAMP(0)) AS DATE) - INTERVAL '60' DAY) AS TIMESTAMP(0)))";"INIT: vygenerovano z Press"
"TD_EP_TGT_NA_SMS_01563";"EP_TGT";"NA_SMS";"W";"manual_review";"na_sms_dt < (add_months( cast(substring('$$LOAD_DTTM' from 1 for 10) as date), -7))";"na_sms_dt < (add_months( cast(substring('@retention_reference_dttm' from 1 for 10) as date), -7))";"weekly retention; TGT CDRs: 7 moths absolutly by days but only 6 months completly + 1 weekly window, retence od 2020-12-04"
"TD_EP_CDC_ST_MODELING_01566";"EP_CDC";"ST_MODELING";"W";"manual_review";"(TT_END_DTTM < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '60' DAY) AS TIMESTAMP(0))) OR (Operation = 'D' AND src_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '60' DAY) AS TIMESTAMP(0)))";"(TT_END_DTTM < CAST( (CAST(CAST('@retention_reference_dttm' AS TIMESTAMP(0)) AS DATE) - INTERVAL '60' DAY) AS TIMESTAMP(0))) OR (Operation = 'D' AND src_dttm < CAST( (CAST(CAST('@retention_reference_dttm' AS TIMESTAMP(0)) AS DATE) - INTERVAL '60' DAY) AS TIMESTAMP(0)))";"INIT: vygenerovano z Press"
"TD_EP_IND_WRK_S_FMS_PARTY_CUST_DN01_SI_01570";"EP_IND_WRK";"S_FMS_PARTY_CUST_DN01_SI";"D";"manual_review";"Load_Dttm < (SELECT MAX(load_dttm) FROM EP_IND.E20_LOAD_RETENTION WHERE ord_data_set = 43 )";"Load_Dttm < (SELECT MAX(load_dttm) FROM EP_IND.E20_LOAD_RETENTION WHERE ord_data_set = 43 )";"L2i - loading by each load. So, we need 14 days back of data sets, and it is 3(loads per day)x7(days in week)x1(data sets )=> 42+1 => max 15 days back."
"TD_EP_CDC_GCTI_AGT_I_AGENT_HOUR_01573";"EP_CDC";"GCTI_AGT_I_AGENT_HOUR";"W";"manual_review";"(TT_END_DTTM < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '10' DAY) AS TIMESTAMP(0))) OR (Operation = 'D' AND src_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '10' DAY) AS TIMESTAMP(0)))";"(TT_END_DTTM < CAST( (CAST(CAST('@retention_reference_dttm' AS TIMESTAMP(0)) AS DATE) - INTERVAL '10' DAY) AS TIMESTAMP(0))) OR (Operation = 'D' AND src_dttm < CAST( (CAST(CAST('@retention_reference_dttm' AS TIMESTAMP(0)) AS DATE) - INTERVAL '10' DAY) AS TIMESTAMP(0)))";"plosne zkraceno z 60 na 10 v 2025-07-22"
"TD_AP_STG_NIC_BULK_SPEED_INST_PROD_INST_PROD_01576";"AP_STG";"NIC_BULK_SPEED_INST_PROD_INST_PROD";"D";"manual_review";"loaded_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '10' DAY) AS TIMESTAMP(0)) AND job_id < ( SELECT max(asg_max_job_id) FROM ep_opr.asg_consumed_stat WHERE asg_table_name = 'NIC_BULK_SPEED_INST_PROD' and asg_database_name = 'AP_STG' and cons_database_name = 'EP_STG' and cons_table_name = 'NIC_BULK_SPEED_INST_PROD')";"loaded_dttm < CAST( (CAST(CAST('@retention_reference_dttm' AS TIMESTAMP(0)) AS DATE) - INTERVAL '10' DAY) AS TIMESTAMP(0)) AND job_id < ( SELECT max(asg_max_job_id) FROM ep_opr.asg_consumed_stat WHERE asg_table_name = 'NIC_BULK_SPEED_INST_PROD' and asg_database_name = 'AP_STG' and cons_database_name = 'EP_STG' and cons_table_name = 'NIC_BULK_SPEED_INST_PROD')";"INIT: upraveno pro potreby NICu v incrementalnich-sometimes extraktech - musi zustat posledni load"
"TD_EP_CDC_ST_IN_ENTITY_01577";"EP_CDC";"ST_IN_ENTITY";"W";"manual_review";"(TT_END_DTTM < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '60' DAY) AS TIMESTAMP(0))) OR (Operation = 'D' AND src_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '60' DAY) AS TIMESTAMP(0)))";"(TT_END_DTTM < CAST( (CAST(CAST('@retention_reference_dttm' AS TIMESTAMP(0)) AS DATE) - INTERVAL '60' DAY) AS TIMESTAMP(0))) OR (Operation = 'D' AND src_dttm < CAST( (CAST(CAST('@retention_reference_dttm' AS TIMESTAMP(0)) AS DATE) - INTERVAL '60' DAY) AS TIMESTAMP(0)))";"INIT: vygenerovano z Press"
"TD_EP_IND_OCM_ADR_ADDRESS_REF_01586";"EP_IND";"OCM_ADR_ADDRESS_REF";"W";"manual_review";"Operation = 'D' AND src_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '60' DAY) AS TIMESTAMP(0))";"Operation = 'D' AND src_dttm < CAST( (CAST(CAST('@retention_reference_dttm' AS TIMESTAMP(0)) AS DATE) - INTERVAL '60' DAY) AS TIMESTAMP(0))";"BIDEV-1070: Space"
"TD_EP_IND_OCM_O_ORDER_ITEM_ATTR_01587";"EP_IND";"OCM_O_ORDER_ITEM_ATTR";"W";"manual_review";"Operation = 'D' AND src_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '60' DAY) AS TIMESTAMP(0))";"Operation = 'D' AND src_dttm < CAST( (CAST(CAST('@retention_reference_dttm' AS TIMESTAMP(0)) AS DATE) - INTERVAL '60' DAY) AS TIMESTAMP(0))";"BIDEV-1070: Space"
"TD_EP_IND_WRK_S_FMS_PARTY_PY_DN01_SF_01589";"EP_IND_WRK";"S_FMS_PARTY_PY_DN01_SF";"D";"manual_review";"Load_Dttm < (SELECT MAX(load_dttm) FROM EP_IND.E20_LOAD_RETENTION WHERE ord_data_set = 2 )";"Load_Dttm < (SELECT MAX(load_dttm) FROM EP_IND.E20_LOAD_RETENTION WHERE ord_data_set = 2 )";"L2i - loading one-times at week, at Sunday. So, we need 2 last data sests, and it is 3(loads per day)x7(days in week)x1(data sets )=> 42 (+1) => max 7 days back. It means, usually, 2 data sets, but sometimes 3 data sets, because somes loads are disabled, tipiccaly at week by backups ."
"TD_EP_IND_OCM_CRM_PARTY_CU_CEXT_01592";"EP_IND";"OCM_CRM_PARTY_CU_CEXT";"W";"manual_review";"Operation = 'D' AND src_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '60' DAY) AS TIMESTAMP(0))";"Operation = 'D' AND src_dttm < CAST( (CAST(CAST('@retention_reference_dttm' AS TIMESTAMP(0)) AS DATE) - INTERVAL '60' DAY) AS TIMESTAMP(0))";"BIDEV-1070: Space"
"TD_EP_CDC_ST_BD_OPTIONS_CONTAINER_IC_01593";"EP_CDC";"ST_BD_OPTIONS_CONTAINER_IC";"W";"manual_review";"(TT_END_DTTM < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '60' DAY) AS TIMESTAMP(0))) OR (Operation = 'D' AND src_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '60' DAY) AS TIMESTAMP(0)))";"(TT_END_DTTM < CAST( (CAST(CAST('@retention_reference_dttm' AS TIMESTAMP(0)) AS DATE) - INTERVAL '60' DAY) AS TIMESTAMP(0))) OR (Operation = 'D' AND src_dttm < CAST( (CAST(CAST('@retention_reference_dttm' AS TIMESTAMP(0)) AS DATE) - INTERVAL '60' DAY) AS TIMESTAMP(0)))";"INIT: vygenerovano z Press"
"TD_EP_CDC_NIC_RU_BUILDING_OBJ_01595";"EP_CDC";"NIC_RU_BUILDING_OBJ";"W";"manual_review";"(TT_END_DTTM < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '60' DAY) AS TIMESTAMP(0))) OR (Operation = 'D' AND src_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '60' DAY) AS TIMESTAMP(0)))";"(TT_END_DTTM < CAST( (CAST(CAST('@retention_reference_dttm' AS TIMESTAMP(0)) AS DATE) - INTERVAL '60' DAY) AS TIMESTAMP(0))) OR (Operation = 'D' AND src_dttm < CAST( (CAST(CAST('@retention_reference_dttm' AS TIMESTAMP(0)) AS DATE) - INTERVAL '60' DAY) AS TIMESTAMP(0)))";"BIDEV-697: retence dle Lukase (https://confluence.cz.o2/pages/viewpage.action?pageId=95293771)"
"TD_EP_CDC_OCM_DI_INVESTIGATION_01598";"EP_CDC";"OCM_DI_INVESTIGATION";"W";"manual_review";"(TT_END_DTTM < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '60' DAY) AS TIMESTAMP(0))) OR (Operation = 'D' AND src_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '60' DAY) AS TIMESTAMP(0)))";"(TT_END_DTTM < CAST( (CAST(CAST('@retention_reference_dttm' AS TIMESTAMP(0)) AS DATE) - INTERVAL '60' DAY) AS TIMESTAMP(0))) OR (Operation = 'D' AND src_dttm < CAST( (CAST(CAST('@retention_reference_dttm' AS TIMESTAMP(0)) AS DATE) - INTERVAL '60' DAY) AS TIMESTAMP(0)))";"INIT: vygenerovano z Press"
"TD_AP_DM01_CCR_PARTY_CU_VT_01601";"AP_DM01";"CCR_PARTY_CU_VT";"D";"manual_review";"end_dttm < CURRENT_DATE()-INTERVAL '7' day";"end_dttm < CURRENT_DATE()-INTERVAL '7' day";"Pozadavek BIDEV-4825"
"TD_EP_IND_FMS_OCM_ORDER_ITEM_SI_01610";"EP_IND";"FMS_OCM_ORDER_ITEM_SI";"D";"manual_review";"Load_Dttm < (SELECT MAX(load_dttm) FROM EP_IND.E20_LOAD_RETENTION WHERE ord_data_set = 43 )";"Load_Dttm < (SELECT MAX(load_dttm) FROM EP_IND.E20_LOAD_RETENTION WHERE ord_data_set = 43 )";"L2i - loading by each load. So, we need 14 days back of data sets, and it is 3(loads per day)x7(days in week)x1(data sets )=> 42+1 => max 15 days back."
"TD_EP_IND_OCM_CG_INST_GROUP_I_01618";"EP_IND";"OCM_CG_INST_GROUP_I";"D";"manual_review";"Load_Dttm < (SELECT MAX(load_dttm) FROM EP_IND.E20_LOAD_RETENTION WHERE ord_data_set = 43 )";"Load_Dttm < (SELECT MAX(load_dttm) FROM EP_IND.E20_LOAD_RETENTION WHERE ord_data_set = 43 )";"L2i - loading by each load. So, we need 14 days back of data sets, and it is 3(loads per day)x7(days in week)x1(data sets )=> 42+1 => max 15 days back."
"TD_EP_CDC_ST_BD_CS_MODELATION_FILE_01621";"EP_CDC";"ST_BD_CS_MODELATION_FILE";"W";"manual_review";"(TT_END_DTTM < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '60' DAY) AS TIMESTAMP(0))) OR (Operation = 'D' AND src_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '60' DAY) AS TIMESTAMP(0)))";"(TT_END_DTTM < CAST( (CAST(CAST('@retention_reference_dttm' AS TIMESTAMP(0)) AS DATE) - INTERVAL '60' DAY) AS TIMESTAMP(0))) OR (Operation = 'D' AND src_dttm < CAST( (CAST(CAST('@retention_reference_dttm' AS TIMESTAMP(0)) AS DATE) - INTERVAL '60' DAY) AS TIMESTAMP(0)))";"INIT: vygenerovano z Press"
